Hole ID,Depth Fom,Depth To,Length,X,Y,Z,Al2O3,CaO,Fe,K2O,LOI,MgO,Mn,P,S,SiO2,TiO2,Fe.ox.ai,Kaolinite.abundance,hem.goe,Domains
Line#61,18,19,1,547097.2,7477619,439.5,24.6,0.21,11,0.334,9.86,0.74,0.01,0.003,0.004,46.6699969,0.873,0.178000003,0.167999998,904.97998,Domain 1
Line#61,19,20,1,547097.2,7477619,438.5,26.56,0.25,6,0.436,9.61,0.87,0,0.002,0.002,51.7599969,1.056,0.115000002,0.222000003,912.719971,Domain 1
Line#61,20,21,1,547097.2,7477619,437.5,24.02,0.28,7,0.580999951,9.37,1.23,0,0.005,0,53.13,1.177,0.127000004,0.216000006,916.830017,Domain 1
Line#61,21,22,1,547097.2,7477619,436.5,16.16,0.330000024,10,0.557,7.26,1.77,0.07,0.008,0,57.5,0.865,0.192000002,0.086099997,912.070007,Domain 1
Line#61,22,23,1,547097.2,7477619,435.5,19.65,0.360000024,6,0.95,7.85,1.96,0,0.004,0.014,59.11,0.812,0.157000005,0.177000001,918.359985,Domain 1
Line#61,23,24,1,547097.2,7477619,434.5,19.44,0.31,5,1.605,6.58,1.96,0,0.003,0.005,61.12,0.731,0.111000001,0.174999997,922.359985,Domain 1
Line#61,24,25,1,547097.2,7477619,433.5,23.07,0.27,8,3.473,7.73,2.02,0,0.007,0,51.5099969,0.716,0.060899999,0.167999998,917.140015,Domain 5
Line#62,0,1,1,546999.4,7477601,452.3,31.53,0.11,5,0.343,11.89,1.12,0,0,0.012,46.29,0.878,0.088799998,0.252000004,925.200012,Domain 1
Line#62,1,2,1,546999.4,7477601,451.3,32.32,0.11,4,0.454,11.42,1.01,0,0,0.003,46.65,1.0549999,0.076399997,0.25,924.900024,Domain 1
Line#62,2,3,1,546999.4,7477601,450.3,32.9,0.13,4,0.523,12.01,0.97,0,0,0.003,46.3,0.914,0.0854,0.294999987,926.039978,Domain 1
Line#62,3,4,1,546999.4,7477601,449.3,22.8799984,0.11,22,0.278,12.34,0.69,0.05,0.005,0.023,31.73,0.546,0.144999996,0.264999986,918.659973,Domain 5
Line#62,4,5,1,546999.4,7477601,448.3,7.03,0.15,48,0.051,11.13,0.38,0.11,0.008999999,0.027,11.4799992,0.257,0.241999999,0.051199999,907.609985,Domain 2
Line#62,5,6,1,546999.4,7477601,447.3,9.18,0.12,45,0.044,11.36,0.389999976,0.08,0.008,0.033,14.26,0.217,0.238999993,0.060800001,909.710022,Domain 2
Line#62,6,7,1,546999.4,7477601,446.3,11.26,0.12,41,0.056,12.26,0.42,0.090000006,0.008999999,0.024,16.8,0.235,0.245000005,0.0726,910.950012,Domain 2
Line#62,7,8,1,546999.4,7477601,445.3,8.47999922,0.090000006,46,0.068000006,12.26,0.34,0.14,0.01,0.053,12.12,0.186,0.244000003,0.078699999,912.359985,Domain 3
Line#62,8,9,1,546999.4,7477601,444.3,7.71,0.090000006,48,0.071,11.87,0.35,0.14,0.012,0.031,10.79,0.146,0.216000006,0.050700001,912.530029,Domain 3
Line#62,9,10,1,546999.4,7477601,443.3,5.5,0.06,52,0.067,11.86,0.27,0.19,0.019,0.026,8.05,0.132,0.245000005,0.0086,911.309998,Domain 3
Line#62,10,11,1,546999.4,7477601,442.3,15.16,0.15,34,0.321,11.4799992,0.57,0.15,0.013,0.034000003,23.1200016,0.427,0.230000004,0.118000001,910.450012,Domain 4
Line#62,11,12,1,546999.4,7477601,441.3,21.48,0.19,18,0.882,9.79,0.82,0.03,0.011,0.011,39.57,0.773,0.208000004,0.172000006,902.150024,Domain 1
Line#62,12,13,1,546999.4,7477601,440.3,25.03,0.26,8,1.5039999,9.24,1.17,0,0.006,0.002,49.15,0.867,0.082900003,0.184,911.72998,Domain 1
Line#62,13,14,1,546999.4,7477601,439.3,21.65,0.04,2,3.533,5.82,0.89,0,0.002,0.019,64.4800063,0.643,0.0206,0.224999994,435.924988,
Line#62,14,15,1,546999.4,7477601,438.3,21.56,0.04,2,3.724,5.62,0.9,0,0,0.001,63.72,0.712,0.024499999,0.175999999,435.924988,
Line#62,15,16,1,546999.4,7477601,437.3,21.05,0.05,1,3.523,5.76000039,0.86,0,0.001,0,65.19,0.658,0.019300001,0.203999996,435.924988,
Line#62,16,17,1,546999.4,7477601,436.3,21.82,0.04,2,4.399,0,1.04,0,0,0.001,63.8,0.777,0.028999999,0.142000005,911.460022,Domain 5
Line#63,0,1,1,546908.5,7477604,460.4,25.51,0.090000006,4,0.055,9.87,0.87,0,0.001,0.061,54.85,1.623,0.086599998,0.209999993,909.840027,Domain 1
Line#63,1,2,1,546908.5,7477604,459.4,26.25,0.11,5,0.078,9.83,0.94,0,0.003,0.062,52.79,1.696,0.083499998,0.182999998,905.650024,Domain 1
Line#63,2,3,1,546908.5,7477604,458.4,26.74,0.1,5,0.082999994,10.16,0.93,0,0.003,0.064,52.16,1.707,0.115000002,0.246999994,905.609985,Domain 1
Line#63,3,4,1,546908.5,7477604,457.4,26.83,0.16,7,0.128999988,10.7700008,1.02,0,0.001,0.063,48.04,1.399,0.115999997,0.252000004,913.309998,Domain 1
Line#63,4,5,1,546908.5,7477604,456.4,23.77,0.32,14,0.088,11.17,1.08,0,0,0.081,42.27,0.889,0.189999998,0.207000002,907.98999,Domain 1
Line#63,5,6,1,546908.5,7477604,455.4,22.64,0.63,13,0.114,10.96,1.47,0,0.001,0.087,44.16,0.796,0.187000006,0.187000006,915.630005,Domain 1
Line#63,6,7,1,546908.5,7477604,454.4,22.16,1.37,8,0.228,10.89,2.1199998,0,0,0.06,49.39,0.804,0.155000001,0.194000006,918.419983,Domain 1
Line#63,7,8,1,546908.5,7477604,453.4,22.8799984,3.51,7,0.319,14.02,3.49,0,0,0.041,44.05,0.807,0.123999998,0.187000006,918.059998,Domain 5
Line#63,8,9,1,546908.5,7477604,452.4,23.58,5.46999961,6,0.239,17.7099984,4.89,0,0,0.026,37.97,0.64,0.090599999,0.185000002,921.849976,Domain 5
Line#63,9,10,1,546908.5,7477604,451.4,11.9,0.93,35,0.07,12.13,1.4,0.08,0.002,0.039,21.86,0.297,0.223000005,0.094899997,912.619995,Domain 2
Line#63,10,11,1,546908.5,7477604,450.4,6.35,0.13,49,0.022,11.41,0.54,0.06,0.005,0.061,12.0600008,0.074,0.26699999,0.0086,911.630005,Domain 2
Line#63,11,12,1,546908.5,7477604,449.4,5.32,0.12,50,0.031,12.07,0.44,0.11,0.005,0.046999997,10.42,0.082999994,0.252999991,0.0086,909.52002,Domain 2
Line#63,12,13,1,546908.5,7477604,448.4,7.44,0.22,44,0.135,11.39,0.529999951,0.14,0.007,0.046,16.01,0.263,0.221000001,0.036400002,911.52002,Domain 2
Line#63,13,14,1,546908.5,7477604,447.4,18.76,0.16,18,0.945,9.18,0.79,0.03,0.001,0.016,42.7400031,0.689,0.155000001,0.185000002,908.799988,Domain 5
Line#63,14,15,1,546908.5,7477604,446.4,17.7099984,0.15,5,1.3430001,6.02,0.720000049,0,0.001,0.004,65.53,0.821,0.119000003,0.193000004,904.799988,Domain 5
Line#63,15,16,1,546908.5,7477604,445.4,18.81,0.14,9,2.56,6.66,1.03,0,0.003,0.006,57.08,0.603,0.147,0.158999994,905.52002,Domain 5
Line#63,16,17,1,546908.5,7477604,444.4,19.93,0.06,5,3.678,5.81,0.89,0,0,0.005,61.56,0.8,0.041499998,0.157000005,910.090027,Domain 5
Line#63,17,18,1,546908.5,7477604,443.4,19.72,0.08,5,3.969,5.71,0.96,0,0,0.02,61.02,0.856,0.066500001,0.128000006,911.919983,Domain 5
Line#64,0,1,1,546812.5,7477603,458.9,24.5400016,0.58,7,0.453,10.07,1.27,0.01,0.001,0.064,49.62,1.074,0.086300001,0.233999997,921.76001,Domain 1
Line#64,1,2,1,546812.5,7477603,457.9,14.71,7.21,10,0.292,17.16,6.21999961,0.16,0,0.057,38.02,0.668,0.130999997,0.148000002,920.900024,Domain 5
Line#64,2,3,1,546812.5,7477603,456.9,11.14,6.97,16,0.365,16.83,5.96999961,0.1,0,0.05,34.1,0.337000024,0.177000001,0.120999999,914.97998,Domain 5
Line#64,3,4,1,546812.5,7477603,455.9,17.45,2.79,9,1.844,10.74,3.56,0.04,0,0.037,48.7599969,0.437,0.179000005,0.148000002,917.090027,Domain 5
Line#64,4,5,1,546812.5,7477603,454.9,6.81,9.9,13,0.806,20.34,8.72,2.1099998,0.001,0.037,28.52,0.196,0.115999997,0.0086,920.059998,Domain 7
Line#64,5,6,1,546812.5,7477603,453.9,3.2,13.76,9,0.608,28.92,14.14,6.16,0.008,0.028,15.63,0.128999988,0.0845,0.0086,918.799988,Domain 7
Line#64,6,7,1,546812.5,7477603,452.9,17.7900016,2.46,5,3.547,9.58,3.51,0.4,0.004,0.021,54.38,0.549000049,0.0592,0.123000003,917.98999,Domain 5
Line#64,7,8,1,546812.5,7477603,451.9,11.04,0.56,2,1.084,4.61,0.89,0.19,0.004,0.015,77.49,0.228,0.085299999,0.233999997,914.849976,Domain 5
Line#64,8,9,1,546812.5,7477603,450.9,10.91,0.11,2,0.884,4.12,0.4,0.05,0.005,0.006,77.61,0.143000012,0.0964,0.225999996,914.369995,Domain 5
Line#64,9,10,1,546812.5,7477603,449.9,23.05,0.04,2,3.812,6.48,1.08,0,0.008,0,60.79,0.394,0.0579,0.219999999,915.77002,Domain 5
Line#64,10,11,1,546812.5,7477603,448.9,21.5,0.07,2,2.4460002,6.6,0.68,0,0.001,0.004,64.88,0.318,0.036899999,0.261000007,916.070007,Domain 5
Line#64,11,12,1,546812.5,7477603,447.9,22.1200016,0.04,1,3.003,6.33,0.77,0,0,0,64.69,0.326,0.040800002,0.248999998,916.030029,Domain 5
Line#64,12,13,1,546812.5,7477603,446.9,20.91,0.04,4,1.669,7.09,0.46,0.01,0.003,0.002,61.78,0.626,0.080499999,0.214000002,917.390015,Domain 5
Line#64,13,14,1,546812.5,7477603,445.9,20.3,0.08,6,2.021,7.1,0.56,0,0.004,0.002,59.71,0.501999951,0.128999993,0.218999997,913.049988,Domain 5
Line#64,14,15,1,546812.5,7477603,444.9,19.07,0.03,4,1.483,6.39,0.37,0,0.005,0,65.25,0.492,0.114,0.234999999,914.929993,Domain 5
Line#64,15,16,1,546812.5,7477603,443.9,19.28,0.06,3,3.375,5.53000039,0.81,0.02,0.003,0,65.56,0.736,0.066,0.165999994,914.599976,Domain 5
Line#64,16,17,1,546812.5,7477603,442.9,20.35,0.02,2,4.51599961,4.87,1.01,0,0.004,0,64.95,0.81,0.023499999,0.142000005,435.924988,Domain 5
Line#64,17,18,1,546812.5,7477603,441.9,18.94,0.02,2,2.151,5.73,0.48,0,0.005,0,68.39,0.683000049,0.0462,0.197999999,919.840027,Domain 5
Line#65,0,1,1,546900,7478000,458,31.15,0.090000006,4,0.248,11.32,0.93,0,0.001,0.049,48.66,1.23,0.094499998,0.323000014,916.179993,Domain 1
Line#65,1,2,1,546900,7478000,457,28.12,0.090000006,4,0.089,10.84,0.9,0,0.002,0.085,51.81,1.2869999,0.111000001,0.27700001,920.409973,Domain 1
Line#65,2,3,1,546900,7478000,456,27.5,0.11,5,0.037,10.54,0.89,0,0.001,0.061,52.29,1.391,0.136000007,0.300000012,906.960022,Domain 1
Line#65,3,4,1,546900,7478000,455,23.95,0.1,3,0.059,9.18,0.68,0,0.003,0.032,58.39,1.766,0.090300001,0.307999998,928.609985,Domain 1
Line#65,4,5,1,546900,7478000,454,22.77,0.13,3,0.089,8.56000078,0.57,0,0.004,0.012,60.82,2.019,0.079700001,0.330000013,931.570007,Domain 1
Line#65,5,6,1,546900,7478000,453,29.49,0.17,3,0.22,10.6,0.86,0,0.003,0.002,51.41,1.7,0.072700001,0.280999988,930.059998,Domain 1
Line#65,6,7,1,546900,7478000,452,32.18,0.19,5,0.252,11.8100008,0.9,0,0.001,0.008999999,45.54,1.053,0.0704,0.301999986,930.900024,Domain 1
Line#65,7,8,1,546900,7478000,451,24.49,0.17,18,0.162,12.24,0.79,0.05,0.002,0.019,35.02,0.65,0.194000006,0.209000006,916.869995,Domain 5
Line#65,8,9,1,546900,7478000,450,11.4399992,0.13,40,0.057,11.65,0.5,0.19,0.005,0.022,17.75,0.314,0.246000007,0.091300003,911.799988,Domain 2
Line#65,9,10,1,546900,7478000,449,11.38,0.135,40.5,0.0495,11.705,0.53,0.155,0.004,0.0145,17.905,0.2785,0.228500009,0.124650002,912.905029,Domain 2
Line#65,10,11,1,546900,7478000,448,11.32,0.14,41,0.042,11.76,0.56,0.12,0.003,0.007,18.06,0.243,0.210999995,0.158000007,914.01001,Domain 2
Line#65,11,12,1,546900,7478000,447,20.93,0.22,24,0.128999988,11.79,0.75,0.07,0.001,0.02,31.4,0.686,0.246999994,0.141000003,913.440002,Domain 5
Line#65,12,13,1,546900,7478000,446,13.68,0.12,37,0.126,11.97,0.46,0.1,0.008,0.035999997,19.2099984,0.311,0.240999997,0.097099997,912.76001,Domain 5
Line#65,13,14,1,546900,7478000,445,10.65,0.12,42,0.076,11.64,0.45,0.14,0.011,0.031,15.93,0.329,0.131999999,0.238000005,915.599976,Domain 5
Line#65,14,15,1,546900,7478000,444,23.1,0.17,6,0.134,8.97,0.55,0,0.002,0.004,55.95,1.332,0.064099997,0.247999996,920.25,Domain 5
Line#65,15,16,1,546900,7478000,443,19.8,0.11,1,0.123,6.94,0.37,0,0.001,0.002,69.08,1.352,0.056899998,0.279000014,922.409973,Domain 5
Line#65,16,17,1,546900,7478000,442,16.5400016,0.08,2,0.189,5.77,0.31,0,0.002,0.001,72.51,1.285,0.108999997,0.273999989,917.950012,Domain 5
Line#65,17,18,1,546900,7478000,441,13.67,0.090000006,2,0.27,5.17,0.37,0,0.003,0.001,71.61,0.853,0.084700003,0.250999987,921.179993,Domain 5
Line#65,18,19,1,546900,7478000,440,18.8,0.14,2,0.542,6.54,0.8,0,0.003,0.002,68.24,0.95,0.112000003,0.282000005,919.409973,Domain 5
Line#66,0,1,1,546800,7478000,455.6,30.94,0.07,6,0.117,11.9399992,1.0700001,0,0.001,0.069,44.98,0.959,0.140000001,0.340000004,917.809998,Domain 1
Line#66,1,2,1,546800,7478000,454.6,30.78,0.090000006,7,0.066,11.76,1.15,0,0,0.064,44.98,0.878,0.148000002,0.31400001,917.200012,Domain 1
Line#66,2,3,1,546800,7478000,453.6,30.98,0.13,6,0.106,11.87,1.1799999,0,0,0.059,44.65,0.922,0.118000001,0.273999989,923.109985,Domain 1
Line#66,3,4,1,546800,7478000,452.6,31.74,0.08,6,0.229,11.93,1.03,0,0,0.052,44.82,1.178,0.111000001,0.340000004,927.27002,Domain 1
Line#66,4,5,1,546800,7478000,451.6,31.77,0.08,5,0.283,11.86,0.93,0,0.002,0.037,45.12,1.439,0.070900001,0.316000015,932.440002,Domain 1
Line#66,5,6,1,546800,7478000,450.6,31.74,0.090000006,6,0.278,12,0.97,0,0.001,0.017000002,44.86,1.025,0.0902,0.286000013,927.320007,Domain 1
Line#66,6,7,1,546800,7478000,449.6,25.3,0.090000006,18,0.186,12.18,0.779999951,0.04,0.001,0.026,35.36,0.621,0.128999993,0.256000012,921.51001,Domain 1
Line#66,7,8,1,546800,7478000,448.6,19.01,0.180000012,27,0.08,11.99,0.79,0.090000006,0.001,0.034000003,28.99,0.449,0.182999998,0.208000004,915.77002,Domain 5
Line#66,8,9,1,546800,7478000,447.6,12.89,0.13,38,0.051,11.95,0.58,0.08,0.004,0.037,20.01,0.262,0.254000008,0.101000004,912.450012,Domain 2
Line#66,9,10,1,546800,7478000,446.6,22.16,0.180000012,22,0.143000012,12.1,0.81,0.02,0.003,0.025,31.98,0.575,0.163000003,0.204999998,917.23999,Domain 5
Line#66,10,11,1,546800,7478000,445.6,20.1299984,0.17,26,0.126,12.25,0.68,0.11,0,0.026,28.4,0.426,0.221000001,0.144999996,914.890015,Domain 5
Line#66,11,12,1,546800,7478000,444.6,15.14,0.14,33,0.138,11.45,0.589999951,0.13,0.008,0.035999997,24.03,0.519,0.229000002,0.136999995,914.109985,Domain 5
Line#66,12,13,1,546800,7478000,443.6,25.6200016,0.21,13,0.27,11.28,0.88,0,0.002,0.008999999,41.77,1.03,0.165000007,0.187999994,904.679993,Domain 1
Line#66,13,14,1,546800,7478000,442.6,26.49,0.2,11,0.35,10.5200008,0.88,0,0.003,0.008,44.41,1.154,0.167999998,0.236000001,900.650024,Domain 1
Line#66,14,15,1,546800,7478000,441.6,27.92,0.21,7,0.464,10.05,0.98,0,0.003,0.002,49.1,1.3279999,0.164000005,0.236000001,901.130005,Domain 1
Line#66,15,16,1,546800,7478000,440.6,28.32,0.22,5,0.535000049,10.3,1.1,0,0.002,0.004,51.55,1.409,0.099399999,0.252999991,915.25,Domain 1
Line#66,16,17,1,546800,7478000,439.6,21.7900016,0.27,13,0.545,9.89,1.66,0.13,0.006,0.008999999,45.71,1.2079999,0.160999998,0.148000002,921.109985,Domain 1
Line#66,17,18,1,546800,7478000,438.6,25.35,0.34,4,0.837,9.68999922,2.54,0,0.003,0.021,52.95,1.3200001,0.086000003,0.189999998,931.419983,Domain 1
Line#66,18,19,1,546800,7478000,437.6,22.6200016,0.360000024,4,0.751999951,8.24,2.72,0,0.001,0.001,58.21,0.976,0.069700003,0.192000002,944.159973,Domain 5
Line#67,0,1,1,546700,7478000,456.6,30.98,0.29,4,0.31,11.76,1.0700001,0,0,0.071,48.11,1.197,0.104999997,0.349000007,918.52002,Domain 1
Line#67,1,2,1,546700,7478000,455.6,31.42,0.13,6,0.099,11.7700008,0.99,0,0,0.051,45.37,1.0089999,0.118000001,0.264999986,914.650024,Domain 1
Line#67,2,3,1,546700,7478000,454.6,31.37,0.17,5,0.073,11.89,1.15,0,0,0.053,45.4199969,0.895,0.126000002,0.248999998,923.98999,Domain 1
Line#67,3,4,1,546700,7478000,453.6,30.8,0.19,5,0.248,11.88,1.11,0,0.002,0.043,46.68,0.964,0.134000003,0.324000001,924.97998,Domain 1
Line#67,4,5,1,546700,7478000,452.6,30.84,0.14,5,0.327,11.09,1.03,0,0,0.039,47.53,1.003,0.082000002,0.243000001,927.22998,Domain 1
Line#67,5,6,1,546700,7478000,451.6,31.58,0.13,5,0.333,11.4799992,0.99,0,0,0.024,45.59,0.911,0.115999997,0.280000001,924.5,Domain 1
Line#67,6,7,1,546700,7478000,450.6,30.67,0.7,7,0.267,12.36,1.24,0,0,0.016,42.98,0.748000049,0.119000003,0.328999996,925.090027,Domain 1
Line#67,7,8,1,546700,7478000,449.6,17.4,0.62,29,0.090000006,12.18,1.03,0.17,0.003,0.021,25.89,0.409,0.225999996,0.145999998,914.320007,Domain 5
Line#67,8,9,1,546700,7478000,448.6,12.74,0.38,38,0.052,11.89,0.75,0.1,0.004,0.035999997,19.1299984,0.256,0.238000005,0.098800004,912.070007,Domain 2
Line#67,9,10,1,546700,7478000,447.6,12.58,1.64,35,0.075,13.76,1.53,0.08,0.003,0.052,19.58,0.287,0.273999989,0.0634,911.26001,Domain 2
Line#67,10,11,1,546700,7478000,446.6,25.1200016,0.7,16,0.171,12.34,1.24,0.01,0.002,0.016,36.03,0.663999951,0.144999996,0.268000007,918.640015,Domain 5
Line#67,11,12,1,546700,7478000,445.6,11.89,0.12,40,0.082,12.08,0.49,0.16,0.013,0.042,17.01,0.221,0.225999996,0.112000003,912.640015,Domain 2
Line#67,12,13,1,546700,7478000,444.6,6.13,0.12,51,0.053,10.2,0.31,0.389999976,0.014,0.032,9.47999922,0.146,0.246999994,0.0086,905.26001,Domain 3
Line#67,13,14,1,546700,7478000,443.6,26.85,0.16,9,0.17,10,0.720000049,0,0,0.01,47.86,0.998,0.157000005,0.256999999,905.320007,Domain 1
Line#67,14,15,1,546700,7478000,442.6,27.76,0.15,7,0.2,10.07,0.68,0,0.003,0.007,49.82,1.155,0.172999993,0.254999995,893.039978,Domain 1
Line#67,15,16,1,546700,7478000,441.6,29.57,0.14,4,0.242,10.8100008,0.71,0,0.002,0.005,50.56,1.35,0.123000003,0.298999995,898.070007,Domain 1
Line#67,16,17,1,546700,7478000,440.6,25,0.11,5,0.331,9.18999922,0.51,0,0.003,0.003,55.55,1.046,0.134000003,0.296000004,915.590027,Domain 1
Line#67,17,18,1,546700,7478000,439.6,15.69,0.07,5,0.409,5.57,0.37,0.02,0.003,0.013,69,0.704,0.159999996,0.201000005,911.320007,Domain 1
Line#67,18,19,1,546700,7478000,438.6,23.4,0.15,13,0.453,9.8,0.7,0.06,0.006,0.032,44.44,0.952,0.088799998,0.340999991,923.440002,Domain 1
Line#67,19,20,1,546700,7478000,437.6,26.76,0.13,3,0.653,9,0.73,0,0.002,0.017999999,55.91,1.14,0.130999997,0.323000014,911,Domain 1
Line#68,0,1,1,546600,7478000,458.6,29.8,0.58,4,0.32,11.2,1.29,0,0.003,0.052,48.72,1.2589999,0.090899997,0.308999985,918.700012,Domain 1
Line#68,1,2,1,546600,7478000,457.6,31.13,0.180000012,5,0.307,12.05,0.89,0,0,0.045000003,46.04,1.12,0.128000006,0.352999985,922.599976,Domain 1
Line#68,2,3,1,546600,7478000,456.6,31.5,0.14,5,0.12,12.2299992,0.88,0,0,0.041,45.9900031,1.1160001,0.119999997,0.38499999,922.469971,Domain 1
Line#68,3,4,1,546600,7478000,455.6,31,0.14,5,0.121,12.2,0.95,0,0.001,0.044,46.09,1.001,0.127000004,0.298999995,921.76001,Domain 1
Line#68,4,5,1,546600,7478000,454.6,31.22,0.16,6,0.294,11.4399992,0.98,0,0.011,0.044,45.88,0.939,0.118000001,0.319999993,923.809998,Domain 1
Line#68,5,6,1,546600,7478000,453.6,31.19,0.19,5,0.389,11.67,1.02,0,0,0.042,45.94,0.918,0.097199999,0.246999994,925.549988,Domain 1
Line#68,6,7,1,546600,7478000,452.6,31.12,1.12,5,0.342,12.55,1.39,0,0,0.028,44.4900031,0.829,0.115999997,0.305000007,926.099976,Domain 1
Line#68,7,8,1,546600,7478000,451.6,22.2900016,0.68,22,0.167,12.25,0.96,0.11,0.001,0.04,30.76,0.474,0.131999999,0.363999993,924.650024,Domain 1
Line#68,8,9,1,546600,7478000,450.6,21.25,0.25,23,0.113,11.95,0.9,0.08,0,0.031,31.26,0.542,0.202999994,0.223000005,917.059998,Domain 5
Line#68,9,10,1,546600,7478000,449.6,13.07,0.090000006,38,0.049,11.99,0.57,0.05,0.003,0.041,19.4599984,0.249,0.261000007,0.0682,910.409973,Domain 2
Line#68,10,11,1,546600,7478000,448.6,14.97,2.03,31,0.086,14.08,1.88,0.04,0.002,0.039,22.28,0.287,0.246999994,0.091300003,912.090027,Domain 2
Line#68,11,12,1,546600,7478000,447.6,17.26,0.12,32,0.147,12.4399992,0.57,0.1,0.004,0.042,23.66,0.362,0.231999993,0.129999995,913.340027,Domain 2
Line#68,12,13,1,546600,7478000,446.6,14.76,0.11,36,0.105,12.24,0.54,0.1,0.011,0.026,20.43,0.301,0.231000006,0.0535,913.409973,Domain 2
Line#68,13,14,1,546600,7478000,445.6,12.17,0.11,40,0.071,10.28,0.46,0.19,0.008999999,0.03,18.72,0.381,0.238999993,0.143999994,913.400024,Domain 2
Line#68,14,15,1,546600,7478000,444.6,22.7900016,0.13,10,0.128999988,9.21,0.56,0.01,0.001,0.01,50.5,1.331,0.157000005,0.201000005,897.349976,Domain 1
Line#68,15,16,1,546600,7478000,443.6,20.1299984,0.1,5,0.175,7.62,0.4,0,0.002,0.012,62.14,1.045,0.129999995,0.270999998,898.090027,Domain 5
Line#68,16,17,1,546600,7478000,442.6,16.81,0.05,10,0.645,6.5,0.29,0.01,0.004,0.005,59.24,0.738,0.170000002,0.228,899.580017,Domain 5
Line#68,17,18,1,546600,7478000,441.6,22.1299984,0.1,6,0.426,8.15,0.52,0.01,0.005,0.015,58.12,1.0319999,0.163000003,0.270999998,899.280029,Domain 1
Line#69,0,1,1,546500,7478000,458.6,30.28,0.16,5,0.196,11.53,0.86,0,0,0.048,47.4900031,0.943,0.130999997,0.36500001,912.630005,Domain 1
Line#69,1,2,1,546500,7478000,457.6,30.04,0.14,6,0.106,11.67,0.81,0,0,0.049,46.13,0.897,0.159999996,0.331,917.679993,Domain 1
Line#69,2,3,1,546500,7478000,456.6,31,0.17,6,0.244,11.28,0.86,0,0,0.046999997,45.36,0.827,0.156000003,0.31400001,904.210022,Domain 1
Line#69,3,4,1,546500,7478000,455.6,31.45,0.13,5,0.445,11.26,0.9,0,0,0.048,45.85,0.818,0.115000002,0.289000005,923.299988,Domain 1
Line#69,4,5,1,546500,7478000,454.6,31.18,0.14,5,0.453,11.32,0.97,0,0,0.041,45.8,0.812,0.108000003,0.25999999,918.51001,Domain 1
Line#69,5,6,1,546500,7478000,453.6,30.72,0.2,7,0.321,11.47,0.96,0,0,0.034000003,43.43,0.713,0.108000003,0.31099999,920.679993,Domain 1
Line#69,6,7,1,546500,7478000,452.6,18.33,0.61,27,0.118,12.61,1.02,0.16,0.002,0.029,27.62,0.459,0.222000003,0.097599998,913.76001,Domain 2
Line#69,7,8,1,546500,7478000,451.6,13.51,1.15,34,0.088,12.5,1.26,0.06,0.004,0.038,20.61,0.292,0.250999987,0.084899999,911.369995,Domain 2
Line#69,8,9,1,546500,7478000,450.6,13.4,2,33,0.077,14.29,1.79,0.04,0.002,0.067,20.2099984,0.214,0.246999994,0.056400001,909.48999,Domain 2
Line#69,9,10,1,546500,7478000,449.6,11.08,0.11,42,0.095,11.71,0.47,0.11,0.006,0.024,16.03,0.259,0.247999996,0.067599997,912.919983,Domain 2
Line#69,10,11,1,546500,7478000,448.6,15.57,0.08,5,0.403,6.23,0.389999976,0.01,0.003,0.015,69.0899938,0.705999951,0.225999996,0.178000003,911.359985,Domain 5
Line#69,11,12,1,546500,7478000,447.6,13.98,0.08,16,0.142,7.28,0.330000024,0.06,0.003,0.027,53.79,0.751,0.094800003,0.268000007,912.02002,Domain 5
Line#69,12,13,1,546500,7478000,446.6,27.35,0.1,4,0.206,10.34,0.43,0,0.005,0.062,53.75,0.821,0.137999997,0.324000001,898.780029,Domain 1
Line#69,13,14,1,546500,7478000,445.6,15.42,0.06,5,0.301,5.57,0.26,0,0.003,0.008999999,70.05,0.705999951,0.217999995,0.230000004,892.419983,Domain 5
Line#69,14,15,1,546500,7478000,444.6,19.27,0.07,4,0.478,6.9,0.37,0,0,0.005,65.71,0.71,0.131999999,0.277999997,895.200012,Domain 5
Line#69,15,16,1,546500,7478000,443.6,13.84,0.07,2,0.397000024,4.66,0.360000024,0,0.002,0.017999999,74.95,0.712,0.092600003,0.263000011,900.580017,Domain 5
Line#69,16,17,1,546500,7478000,442.6,20.27,0.11,2,0.686,6.61,0.660000049,0,0.001,0.013,66.13,0.832,0.115000002,0.289000005,903.900024,Domain 5
Line#70,0,1,1,546400,7478000,460.2,26.11,0.4,6,0.229,10.36,1.01,0,0,0.053,51.46,0.845,0.137999997,0.287,916.849976,Domain 1
Line#70,1,2,1,546400,7478000,459.2,26.86,0.17,7,0.246,10.37,0.74,0,0.002,0.053,49.29,0.782,0.172000006,0.319999993,910.219971,Domain 1
Line#70,2,3,1,546400,7478000,458.2,27.99,0.13,7,0.399,10.79,0.77,0,0.001,0.059,47.28,0.736,0.167999998,0.289999992,916.159973,Domain 1
Line#70,3,4,1,546400,7478000,457.2,29.84,0.13,6,0.414,10.88,0.87,0,0,0.05,46.8,0.732,0.142000005,0.282999992,911.98999,Domain 1
Line#70,4,5,1,546400,7478000,456.2,31.37,0.14,6,0.283,11.49,0.88,0,0,0.043,45.37,0.69,0.104000002,0.294,909.26001,Domain 1
Line#70,5,6,1,546400,7478000,455.2,17.26,1.4400001,22,0.13,11.84,1.05,0.08,0.002,0.06,35.55,0.538999951,0.210999995,0.175999999,912.219971,Domain 5
